Iteration;Oil_Price_USD;Sanctions_Years;RUB_EUR;Industrial_Growth_pct;Win_Rate_pct;CAPEX_Overrun;Revenue_M_EUR_yr;NPV_M_EUR;ROI_5yr_pct;Payback_Years
255;42.6513;3.8238;135.3347;2.7845;69.0997;0.8291;1.2428;-10.2539;-50.0339;10.0068
256;61.2838;7.9939;91.0802;6.3241;76.7053;1.1064;1.1168;-17.1393;-66.3544;14.8608
257;92.8044;3.8355;109.6907;3.4862;57.2407;0.8;1.3776;-8.8604;-42.6018;8.7111
258;57.2619;3.4679;81.791;3.772;82.9819;1.0783;2.3623;-9.3009;-26.9779;6.8472
259;77.9887;3.9005;84.8042;5.5517;63.7564;1.1905;1.989;-13.7936;-44.309;8.9781
260;83.9434;4.347;94.267;3.5516;58.1417;1.3339;1.6758;-18.3547;-58.1203;11.939
261;53.3153;5.053;81.7925;2.0426;55.9707;0.8884;1.0993;-12.7915;-58.7534;12.1222
262;68.9285;6.3594;122.0747;2.2274;65.5178;0.8673;0.9526;-13.1952;-63.3854;13.6558
263;30.0;3.9638;71.3903;4.5148;69.6405;1.2271;1.6637;-16.0523;-54.8073;11.0637
264;51.561;6.5161;102.5118;5.346;37.614;1.27;0.5376;-24.1499;-85.8889;35.4331
265;65.4538;4.4316;103.3682;4.2966;65.7309;0.9556;1.335;-11.9318;-53.4324;10.7371
266;47.5399;3.3674;63.5909;5.2457;42.275;0.8;1.4792;-8.3652;-38.367;8.1125
267;99.3834;5.2307;89.5605;2.1807;58.311;0.8092;1.2578;-10.0295;-48.1855;9.6498
268;44.2575;5.6674;106.6012;2.282;54.774;0.9817;0.867;-15.9067;-70.5593;16.9833
269;62.0792;4.5788;111.3137;7.9809;84.4406;0.8;2.1824;-3.7637;-9.0664;5.4985
270;72.3533;1.6596;95.0206;6.4492;42.4665;1.1569;1.3432;-16.9675;-61.2998;12.9198
271;95.9429;2.5087;118.4383;5.7535;57.9846;0.8568;1.8568;-7.169;-27.7628;6.9216
272;44.1545;3.106;97.3041;3.6104;74.1954;0.9856;1.5492;-11.9077;-47.6063;9.5431
273;90.9369;3.0931;100.3419;4.243;70.0062;1.2448;1.9127;-15.9908;-48.7805;9.7619
274;70.1842;5.3398;106.4935;4.5975;72.4548;1.0763;1.4544;-14.3147;-54.9576;11.1007
275;52.3328;1.1601;126.0804;6.5715;25.4236;1.4753;0.5988;-28.4489;-86.4716;36.9592
276;78.3179;5.9692;84.4568;5.2042;67.0989;1.3225;1.4271;-19.7382;-64.0307;13.9008
277;73.5831;3.0104;88.5409;5.3889;29.3256;0.8124;1.1321;-10.8788;-53.5471;10.7636
278;59.1961;3.2263;84.601;4.3485;55.4538;1.1259;1.4623;-15.8504;-56.7072;11.5493
279;71.2564;4.397;92.0306;5.789;80.504;1.0311;1.8793;-10.8034;-39.2431;8.2295
280;63.0644;2.7646;142.8405;5.0535;58.5623;1.268;1.1181;-20.7387;-70.6066;17.0106
281;72.0433;7.2282;115.3939;4.666;38.6529;1.1103;0.5197;-21.108;-84.3993;32.0498
282;81.9184;1.9239;75.3691;3.4854;67.2889;0.9049;2.9894;-0.7663;10.1194;4.5405
283;98.5483;3.9215;86.0612;4.4296;48.7631;1.0999;1.4067;-15.2652;-57.3675;11.7281
284;47.7193;6.8356;109.7672;2.9807;80.5108;0.9289;0.9261;-14.1513;-66.7658;15.0447
285;108.3946;4.9457;79.7218;4.5398;68.4365;0.8787;2.2055;-5.4075;-16.3387;5.9765
286;34.8624;3.14;83.4156;4.7334;50.3703;0.978;1.2686;-13.3281;-56.7601;11.5634
287;67.2679;3.7936;139.9675;0.9932;76.2942;1.051;1.0898;-16.3623;-65.4358;14.4658
288;80.5897;5.5836;85.7835;4.2545;51.733;1.297;1.3833;-19.5727;-64.4491;14.0644
289;75.0579;8.6665;126.9555;2.8362;72.3977;0.9054;0.7046;-15.2883;-74.0612;19.2762
290;58.7914;7.3342;136.8658;5.348;74.502;0.8;0.8472;-12.4185;-64.7014;14.1649
291;66.2538;3.3873;83.2464;5.5557;79.5559;0.9614;3.1131;-1.3347;7.94;4.6322
292;61.126;9.6538;80.0523;3.9605;73.9883;1.0526;1.0146;-16.7337;-67.8694;15.5615
293;59.3914;0.7885;93.3296;5.4235;60.9246;1.0371;2.0277;-10.5043;-34.8303;7.6723
294;85.2928;1.3101;76.1735;5.4866;47.8577;0.9505;1.9246;-8.4429;-32.5063;7.4081
295;76.4263;6.5773;103.0721;4.2554;57.4171;1.2092;0.8589;-21.1428;-76.3234;21.1179
296;57.5276;2.6765;94.9886;6.9014;51.8474;1.0645;1.3676;-14.4398;-57.1724;11.6747
297;86.1928;1.7014;109.4333;3.5124;50.4822;1.1282;1.3916;-16.0714;-58.8821;12.1602
298;75.5314;2.8732;141.7984;6.807;34.0479;0.8;0.6628;-13.4131;-72.3841;18.1055
299;84.6315;3.8223;122.6753;4.2622;51.8196;0.9659;1.0453;-14.3988;-63.9238;13.8596
300;81.3333;5.7671;113.0104;3.335;45.749;0.9726;0.7703;-16.0709;-73.5994;18.939
301;55.0781;5.0018;61.1701;4.0727;48.4802;1.4004;1.9025;-18.2127;-54.7168;11.0416
302;59.9167;2.8756;111.7221;2.9509;48.0238;0.979;0.9566;-15.3886;-67.4278;15.3505
303;83.4513;4.2526;153.8268;5.7768;38.1241;0.8763;0.5521;-15.5334;-78.9986;23.8079
304;80.9867;7.7849;60.0;2.1958;71.7955;0.8661;1.9157;-6.7252;-26.2688;6.7814
305;69.6238;6.4926;118.8088;6.6844;44.9303;1.2163;0.6127;-22.7543;-83.2092;29.7781
306;72.1119;3.2912;96.0944;3.1962;51.3807;0.8904;1.1971;-11.8497;-55.1855;11.1571
307;92.998;8.914;80.8602;5.855;73.0904;0.8432;1.1839;-10.9912;-53.1949;10.6826
308;59.3517;5.5981;122.1747;4.6363;50.1206;1.2012;0.7138;-21.63;-80.192;25.2423
309;79.8478;1.7179;153.3306;5.0062;74.8072;1.0815;1.5833;-14.2772;-51.2021;10.2463
310;66.3605;1.4138;121.3863;3.7149;41.3133;0.9539;1.1071;-13.7043;-61.3114;12.9237
311;66.0817;2.4999;91.1378;5.1292;69.2156;0.8;2.4784;-1.8945;3.2664;4.8418
312;89.778;5.7459;78.9885;4.8025;69.3738;1.1172;1.6045;-14.4909;-52.1276;10.4444
313;84.8575;2.589;103.6819;2.4131;20.3729;1.1798;0.4885;-22.5682;-86.1984;36.2277
314;84.6432;4.3003;124.3951;3.1562;34.4114;0.8264;0.5986;-14.2761;-75.8572;20.7101
315;93.4986;1.9883;90.7771;3.7886;56.0014;1.0757;2.0192;-10.7232;-37.4292;7.991
316;70.3781;7.7063;92.9977;3.4675;70.2312;0.9801;1.3707;-13.0036;-53.3813;10.7253
317;82.2752;3.395;200.0;6.4792;81.2272;0.8379;0.9845;-12.1151;-60.8371;12.7672
318;64.4152;7.5283;130.9523;4.6105;69.4894;0.915;0.7067;-15.4441;-74.2539;19.4204
319;75.835;8.0854;133.3133;3.432;51.7349;0.9906;0.6556;-17.538;-77.9386;22.6641
320;67.6574;0.8815;69.4147;3.8638;66.4796;0.8;3.3667;2.8734;40.2792;3.5643
321;71.7459;4.0305;83.795;3.8433;59.7483;1.1209;1.7213;-13.5583;-48.8149;9.7685
322;80.7128;1.2652;101.8846;4.1679;24.8595;0.8676;1.0536;-12.3334;-59.5172;12.3509
323;55.272;7.5359;77.8579;2.987;58.0536;0.8745;0.9355;-13.1969;-64.3432;14.0226
324;107.663;4.3409;149.1973;3.3791;27.6629;1.1064;0.4683;-21.2356;-85.8927;35.4427
325;51.8917;1.8341;142.2731;5.7499;51.4501;0.9134;0.9545;-13.7938;-65.1675;14.3544
326;48.1446;2.1184;87.5127;4.878;53.8124;0.9578;1.4839;-12.1579;-48.3576;9.682
327;90.846;3.5971;156.202;4.3715;74.9171;0.9791;1.2001;-14.1706;-59.1446;12.2383
328;84.2499;8.0064;99.8938;4.6039;74.2182;0.8564;1.1248;-11.5524;-56.2198;11.4207
329;81.2342;5.481;191.0466;4.5317;76.1057;0.9016;0.7493;-15.2931;-72.2959;18.0479
330;81.3102;7.033;103.6834;4.2863;55.5888;0.9965;0.8078;-16.342;-72.9781;18.5035
331;69.7796;3.5092;115.494;5.3757;61.97;0.9969;1.2266;-14.2748;-58.985;12.1907
332;53.8494;1.5131;141.9033;5.2647;28.0409;1.1112;0.7209;-20.2623;-78.3734;23.1197
333;71.3645;8.6931;137.6313;2.2424;67.6169;1.121;0.6356;-20.4361;-81.0996;26.4545
334;57.8111;1.1386;113.6193;4.4027;59.0613;1.276;2.1875;-14.5208;-42.8554;8.7497
335;87.5522;8.1342;96.533;2.3413;40.0034;0.8;0.5525;-14.0872;-76.9789;21.7192
336;67.353;3.5206;113.7159;5.5534;50.0921;1.2003;1.0039;-19.8446;-72.1206;17.9344
337;55.1411;0.9895;81.5425;5.7515;48.2801;0.9342;1.7261;-9.7587;-38.4081;8.118
338;64.2151;5.4535;103.8766;3.6838;84.1623;1.1407;1.9559;-13.3062;-42.8472;8.7485
339;77.4328;8.8624;75.7807;4.4249;58.5487;1.0702;0.9126;-17.4646;-71.5752;17.5903
340;59.853;8.4881;64.0683;1.4328;75.3959;0.891;1.2577;-11.6859;-52.9482;10.6266
341;55.2;2.4551;101.2686;6.0592;55.4279;1.3553;1.5585;-20.1032;-61.668;13.0439
342;74.3864;2.5748;137.104;5.6645;60.3944;1.1644;1.6665;-14.7272;-52.2946;10.481
343;74.4094;4.6249;126.0428;6.3251;52.4172;1.0878;0.9281;-17.9344;-71.559;17.5803
344;60.875;5.0889;97.973;6.8298;66.42;1.5496;1.4055;-25.1431;-69.7676;16.5385
345;61.5213;5.8372;154.7665;2.7638;48.5769;0.823;0.5465;-14.4495;-77.8645;22.5881
346;74.1769;2.5736;86.7391;5.9321;58.6973;1.005;1.8225;-11.0599;-39.5549;8.272
347;43.9345;8.3489;61.9119;6.819;62.8151;1.119;1.2123;-16.886;-63.887;13.8454
348;44.6657;5.0986;60.0;2.3581;26.556;0.8078;0.6734;-13.3078;-72.2132;17.9942
349;57.068;6.8107;74.431;4.3432;62.2444;0.8756;1.2647;-10.8892;-51.856;10.3855
350;66.158;4.4696;122.649;4.0549;36.08;1.2206;0.5396;-23.2155;-85.2652;33.9332
351;75.5963;3.759;85.3252;5.8832;46.4807;0.9055;1.2921;-11.5808;-52.4332;10.5115
352;96.5564;8.7682;112.2142;1.0091;38.0026;1.1905;0.4438;-23.2246;-87.5735;40.2367
353;85.4379;4.7285;150.9187;7.3239;63.0379;0.8817;1.0795;-12.212;-59.1874;12.2511
354;67.1211;7.0246;75.9554;4.4312;81.5917;1.4978;1.7428;-21.5348;-61.2146;12.8914
355;69.6577;8.2376;112.7074;5.9741;74.6759;0.8;1.014;-11.4165;-57.7493;11.8341
356;51.9545;5.3536;114.424;4.5096;67.0431;1.2235;0.9522;-20.4259;-74.0577;19.2736
357;69.6668;4.5232;80.6393;5.3382;40.5406;1.0515;1.1848;-15.3715;-62.4395;13.3119
358;64.8041;0.7888;140.2916;1.1179;50.6196;0.8;1.0042;-10.914;-58.1599;11.9502
359;75.8089;1.4749;93.0599;4.0227;90.1552;0.9564;2.8722;-3.0074;0.1068;4.9947
360;55.1098;2.6841;90.852;5.8716;85.9191;0.8;2.5649;-1.7666;6.8719;4.6785
361;79.3482;2.6018;169.5374;5.0331;59.7253;1.073;0.9936;-17.9068;-69.1321;16.1981
362;97.5893;2.9598;113.9616;2.1447;63.8144;0.8875;1.4436;-10.6069;-45.7801;9.2217
363;68.0423;3.2013;126.0266;4.6921;62.3083;0.8;1.2775;-9.1332;-46.7693;9.3931
364;77.2308;3.4765;140.3155;3.3719;55.5727;1.0337;0.9732;-16.5638;-68.6176;15.9325
365;82.4226;3.7924;84.9915;3.2419;68.4672;1.0294;2.4434;-7.0985;-20.8795;6.3195
366;62.778;2.0323;136.6777;2.319;72.4128;1.5241;1.3012;-24.9686;-71.5409;17.5691
367;74.0337;1.503;88.2079;5.5281;54.5767;1.1801;2.3664;-10.9225;-33.1583;7.4804
368;70.2267;5.3435;87.2707;6.2695;29.2563;0.8;0.7637;-12.8027;-68.1773;15.712
369;71.7582;4.4532;93.426;7.7802;70.6174;0.8997;1.6437;-9.605;-39.1047;8.2108
370;56.0858;3.9202;85.5973;2.3889;60.7615;1.2473;1.2741;-18.8691;-65.9498;14.6842
371;70.4412;5.0695;122.8187;5.7511;63.241;0.8;0.9955;-11.22;-58.5223;12.0547
372;78.964;6.6148;106.9084;5.8498;42.013;0.857;0.6511;-14.4797;-74.6749;19.7432
373;96.1206;3.8308;88.4435;3.7292;73.1642;1.0004;2.2055;-8.0722;-26.5097;6.8036
374;87.2669;5.1148;118.3678;3.2236;95.6124;0.8998;1.7508;-8.4972;-35.14;7.7089
375;108.7573;8.2429;93.3517;2.9714;64.1109;1.3747;1.1113;-23.2065;-73.0545;18.556
376;56.1877;6.7343;92.1256;3.809;33.3996;1.0373;0.7056;-18.164;-77.3269;22.0526
377;85.7018;3.8217;101.2245;4.9039;68.1646;1.0067;1.6699;-11.2546;-44.7074;9.0428
378;73.3002;5.1393;112.2844;6.6402;47.6858;0.8325;0.8395;-12.9074;-66.3872;14.8753
379;109.4165;2.5507;110.2369;6.258;62.6235;0.8021;1.9728;-5.1256;-18.0174;6.0989
380;55.4506;4.594;91.3189;2.1769;75.1305;1.021;1.4478;-13.1509;-52.735;10.5786
381;54.885;8.8857;123.5873;3.4167;31.9716;0.9841;0.2929;-19.6021;-90.08;50.0
382;59.2109;4.3403;94.5919;6.5495;22.6006;0.8;0.4661;-14.3378;-80.5802;25.7469
383;31.7699;7.8064;84.8958;3.5034;55.8421;1.0479;0.7903;-18.2178;-74.8608;19.8893
384;60.5364;3.7221;69.2806;4.5146;50.4406;1.0115;1.8489;-9.97;-39.0729;8.2065
385;56.3356;9.7228;127.8637;2.0421;65.6354;0.9402;0.4665;-17.6067;-83.4605;30.2307
386;72.7071;4.7102;100.3102;6.3296;79.4934;1.2693;1.6415;-17.5262;-56.8926;11.5989
387;76.1516;1.5019;105.4132;1.7309;64.1941;0.9975;1.7736;-11.433;-40.7337;8.4365
388;103.7711;4.7578;129.8813;2.1358;54.4242;0.9535;0.8754;-15.7252;-69.3968;16.3382
389;87.1076;3.0544;88.7496;6.1762;81.7114;1.2539;2.4363;-12.2851;-35.2327;7.72
390;59.6157;1.3783;70.9213;7.4801;63.6538;0.9703;2.8901;-2.4476;-0.7096;5.0357
391;53.8285;6.5484;101.7598;4.1641;39.0642;0.9228;0.6716;-15.7831;-75.7399;20.61
392;78.8545;3.06;108.0032;4.5297;47.7208;0.8;1.2563;-9.4172;-47.6555;9.5521
393;46.2358;6.3218;93.64;5.9624;57.4645;1.0122;0.9331;-16.2248;-69.2721;16.2718
394;102.9663;3.1201;144.547;5.0342;77.5908;1.205;1.4463;-17.0824;-59.9915;12.4974
395;91.2299;2.6483;60.0;4.0402;41.6695;0.92;2.312;-5.1209;-16.2321;5.9689
396;61.5548;8.6835;132.3149;3.8718;44.6786;0.8;0.4338;-14.7382;-81.9236;27.6604
397;39.1636;3.4846;121.8705;2.2498;53.6867;1.2241;0.9922;-20.3105;-72.9819;18.5061
398;94.3697;4.8514;112.0968;4.9494;62.6329;1.2337;1.5197;-17.8163;-58.9413;12.1777
399;67.9383;4.9072;60.0;4.4621;64.3205;1.1241;2.4905;-8.4876;-26.1476;6.7703
400;92.2807;4.5937;137.8467;3.9432;70.929;1.0194;1.1593;-14.8079;-62.0926;13.19
401;41.3003;7.6183;77.3671;3.0973;55.9917;1.0877;0.9952;-17.5098;-69.5015;16.3942
402;59.2112;5.3471;88.0801;3.2492;64.4162;0.8;1.6093;-6.9353;-32.9459;7.4567
403;70.0944;3.703;95.8248;5.5276;76.313;0.8901;1.7763;-8.1488;-33.4798;7.5165
404;70.8457;6.9748;110.7222;5.9225;72.9304;1.1447;1.156;-17.3675;-66.336;14.8527
405;61.8988;2.5737;117.3343;4.1093;75.0141;1.07;1.7032;-12.6448;-46.9412;9.4235
406;81.2113;4.4947;125.0083;3.9513;55.4573;1.1978;0.9967;-19.7115;-72.2627;18.0263
407;50.7828;8.1866;122.6253;3.3195;52.0831;1.359;0.5399;-26.2041;-86.7581;37.759
408;67.4372;5.0089;106.5274;6.0052;52.2812;0.8;1.3826;-8.8248;-42.393;8.6795
409;72.1653;6.5112;110.9579;4.6465;64.7418;1.1015;1.1717;-16.5875;-64.5426;14.1014
410;79.2599;5.2002;76.133;5.1519;35.639;0.9496;1.3397;-12.5186;-52.9743;10.6325
411;82.8091;6.7317;82.8816;5.1377;62.2506;0.9146;1.3073;-11.4918;-52.3523;10.4937
412;49.7564;8.0787;125.0902;4.1384;38.7734;1.6395;0.3538;-33.5071;-92.8067;50.0
413;42.3859;3.0465;123.2818;2.852;46.259;0.8;0.7523;-12.6849;-68.6543;15.9512
414;92.9982;2.5073;119.8355;3.1058;59.6987;0.9643;1.3303;-12.9156;-54.0148;10.8731
415;75.9817;4.1421;87.9322;6.2918;48.4325;0.9538;1.2592;-13.1858;-55.9966;11.3628
416;56.5272;5.5473;125.5612;3.5115;67.164;1.0096;0.8814;-16.3219;-70.8993;17.1817
417;97.9207;2.8229;74.8031;3.9845;41.9806;0.8;1.5035;-7.9037;-37.3536;7.9813
418;72.0821;0.8121;130.91;2.8984;40.4118;0.8218;0.923;-11.7764;-62.5628;13.3557
419;91.2273;3.3898;93.6863;2.7759;45.7046;1.0098;1.2667;-14.0876;-58.1869;11.958
420;71.2153;8.561;152.3549;3.4463;59.2588;0.8;0.5997;-13.6967;-75.0139;20.0111
421;107.0935;5.4962;68.3615;7.1326;76.0433;1.2101;2.5915;-10.9049;-28.6144;7.0042
422;101.5961;3.6903;155.4029;5.5871;73.4811;1.1229;1.3429;-16.029;-60.136;12.5427
423;65.5186;2.6386;91.3597;3.8098;52.3478;0.8;1.8071;-6.0808;-24.7053;6.6406
424;87.4883;3.4563;90.9491;6.2243;56.3784;0.955;1.6418;-10.3917;-42.6931;8.725
425;81.6168;2.5084;104.9916;4.3716;45.5172;1.078;1.458;-14.5338;-54.9167;11.0906
426;94.6354;2.089;84.007;6.6315;74.5035;0.8;3.0098;1.2528;25.4094;3.9869
427;52.6314;7.5097;98.208;7.9176;62.0086;0.8;0.8907;-11.9457;-62.8867;13.4723
428;82.3489;9.6047;83.1598;6.1422;63.3789;0.8257;0.9928;-12.223;-59.9214;12.4755
429;89.0516;2.4743;83.9234;4.7418;65.997;1.7117;2.1053;-23.5017;-59.0015;12.1956
430;38.3427;1.6379;112.9439;5.649;39.3133;1.2447;0.9959;-20.4998;-73.328;18.7462
431;48.7013;3.3237;79.8204;4.6226;56.5329;0.8854;1.5193;-10.0124;-42.8006;8.7413
432;33.2938;4.0167;82.5267;1.846;91.2911;0.8;1.732;-6.5794;-27.8325;6.9283
433;65.1507;2.7056;70.9498;3.6181;51.9017;0.8478;1.8223;-6.8598;-28.3533;6.9787
434;82.9158;3.1842;88.163;3.1726;67.423;1.3559;1.947;-17.7762;-52.1344;10.4459
435;97.0424;2.6842;138.8051;3.5848;76.3272;1.5019;1.8887;-20.9897;-58.0834;11.9284
436;71.3337;6.1255;80.9383;7.2905;39.3691;0.8501;0.8306;-13.2687;-67.434;15.3534
437;99.3151;5.6281;83.2845;6.2832;59.3316;1.0642;1.9957;-11.0703;-37.4899;7.9987
438;45.1582;5.073;104.9675;5.2613;79.1851;0.9489;1.515;-11.4361;-46.7807;9.3951
439;39.3391;3.6164;91.1468;5.8185;57.6076;1.2893;1.7873;-17.1586;-53.7911;10.8204
440;69.0001;7.5406;174.5496;1.7618;88.7994;0.8035;0.6597;-13.2198;-72.6325;18.2699
441;76.9132;8.5766;96.0182;5.6923;72.4489;1.2163;1.0216;-19.9552;-72.002;17.8584
442;69.4115;2.5307;108.7416;6.0094;86.7611;0.8;2.269;-3.3677;-5.4594;5.2887
443;32.786;2.8014;126.6101;1.2404;76.8803;1.2087;1.2633;-18.5689;-65.1607;14.3516
444;68.3958;4.3835;126.0041;5.7479;52.7148;0.8435;0.9505;-12.7152;-62.4395;13.3118
445;46.5195;1.9721;106.0056;2.4639;84.9029;0.939;1.9926;-7.7617;-29.2695;7.0691
446;82.0541;3.8782;96.0519;1.645;76.4332;0.8789;2.52;-3.3779;-4.4269;5.2316
447;76.5988;4.7264;165.8655;6.5895;63.0918;1.4803;0.7918;-27.5139;-82.1692;28.0414
448;53.0822;4.3624;97.5368;3.0894;67.4216;1.2199;1.3143;-18.3349;-64.0874;13.9227
449;60.7504;3.3296;89.5456;3.5261;74.0817;0.921;2.0307;-7.4324;-26.5041;6.8031
450;50.9342;4.4839;85.0899;6.0844;39.5245;0.8479;1.044;-11.9431;-58.959;12.1829
451;68.8718;8.3448;64.9404;4.1421;46.2007;1.3005;0.9833;-22.3172;-74.7954;19.8377
452;87.1926;2.712;122.8021;4.3298;59.9656;0.8;1.4077;-8.7735;-41.3471;8.5247
453;52.2569;5.209;60.0;4.2969;72.4308;1.1006;2.4339;-7.9547;-26.2845;6.7828
454;79.0728;1.5152;99.857;5.1214;63.6298;0.8254;2.4643;-2.8876;-0.4854;5.0244
455;60.4554;1.7559;95.0074;4.2605;54.642;1.5696;1.6483;-24.4713;-64.9958;14.284
456;55.7283;4.5407;175.0657;4.7712;62.2768;1.7266;0.6653;-33.3011;-87.1565;38.9301
457;68.0735;2.0787;63.2603;3.8447;68.9389;1.0062;3.5316;-0.0617;16.9984;4.2736
458;51.3656;1.2285;79.8296;5.1277;67.2084;0.9295;3.0235;-1.6855;8.4241;4.6115
459;60.0343;2.5183;96.6548;5.0708;48.8893;1.0137;1.6527;-11.3079;-45.6543;9.2004
460;48.4382;4.6206;95.1817;7.4468;49.2891;0.8831;1.1082;-12.1447;-58.1711;11.9535
461;105.3651;5.5584;87.1634;4.0281;56.884;0.8531;1.4425;-9.3671;-43.6366;8.871
462;70.6347;2.6929;97.9957;4.3238;80.1914;1.048;1.996;-10.4399;-36.5146;7.8758
463;57.4049;5.3031;72.9869;4.9582;59.1792;1.1329;1.377;-15.6968;-59.484;12.3408
464;73.8516;2.5818;109.3407;6.0467;61.6122;1.027;1.523;-12.6433;-50.568;10.1149
465;67.9781;4.93;60.0;2.9626;30.8154;1.0597;0.895;-17.572;-71.8471;17.7602
466;66.0225;3.7466;99.3578;4.7554;85.0784;0.8812;1.8773;-7.7861;-28.9835;7.0406
467;81.055;5.2018;86.0631;0.8383;49.3349;0.8296;1.0532;-11.5024;-57.6841;11.8159
468;83.6351;9.4264;128.9265;4.1927;81.7186;0.828;0.7968;-12.8963;-67.9253;15.5886
469;60.451;7.9665;155.0888;6.2091;61.1673;1.1669;0.5632;-21.8913;-83.9111;31.0772
470;59.6353;0.8189;92.0569;3.5108;73.326;1.0161;3.2788;-1.7515;7.5683;4.6482
471;65.0491;7.2399;141.5781;4.8653;62.6191;1.0411;0.7923;-17.9899;-74.6341;19.7115
472;30.0;1.7566;92.4013;3.8066;60.843;1.0707;1.4727;-14.2515;-54.1481;10.9047
473;42.7266;8.233;78.5424;3.3109;69.1689;0.9885;1.247;-14.2778;-57.9492;11.8904
474;94.6037;3.0892;154.7245;6.0572;42.8578;1.0219;0.7395;-17.7804;-75.8787;20.7286
475;99.6094;3.5895;113.9049;3.0321;59.2238;1.2958;1.5083;-19.1872;-61.2026;12.8875
476;65.5174;1.9753;100.111;5.0394;57.7151;1.1681;1.528;-15.6996;-56.3967;11.467
477;80.378;2.1329;118.7434;5.0625;54.8567;0.9661;1.305;-13.0978;-54.9755;11.1051
478;75.6025;5.7372;107.0958;3.3223;60.4219;0.9099;0.9685;-13.8123;-64.5192;14.0921
479;125.4199;8.076;98.2844;4.8335;70.6665;1.2281;1.1995;-19.8698;-67.4423;15.3573
480;90.1523;4.9122;71.7768;3.1976;41.6132;1.0688;1.1946;-15.742;-62.7451;13.4211
481;67.6975;5.6531;93.4602;5.3827;53.2214;0.9403;1.0944;-14.0488;-61.2035;12.8878
482;52.8003;6.0214;116.8609;2.6276;40.8181;0.8;0.5342;-14.2887;-77.7405;22.4623
483;41.084;2.9984;96.9773;4.0906;74.1675;1.4033;2.2584;-16.1905;-46.353;9.3202
484;73.6623;1.5364;125.3051;4.2208;41.4735;0.8;1.1143;-10.5377;-53.5728;10.7695
485;56.3857;0.7109;110.0664;6.2694;52.7695;1.0585;1.6547;-12.2353;-47.8946;9.5959
486;44.3994;3.4287;80.2893;4.8101;60.8306;1.4406;2.3905;-17.3267;-44.686;9.0393
487;58.3617;2.8947;71.9073;6.0325;64.6588;0.934;2.4219;-4.2069;-13.569;5.785
488;50.5321;1.7166;96.1467;5.432;35.4585;0.9909;0.9438;-15.3886;-68.2523;15.7491
489;100.3685;2.5649;87.7168;5.4225;49.4391;1.1862;1.6977;-15.1801;-52.2912;10.4803
490;85.8695;2.2195;108.7716;4.1021;62.1933;0.8;1.5495;-7.4416;-35.4368;7.7443
491;69.8565;7.6208;83.5659;6.1314;50.4571;0.8;0.8526;-11.9325;-64.475;14.0746
492;96.639;2.3252;85.7402;4.0657;70.877;0.9311;3.4399;1.4868;23.154;4.06
493;71.3926;4.4551;130.1175;2.0053;41.3799;1.0163;0.7917;-17.3599;-74.0329;19.2552
494;54.4969;4.7982;103.7746;4.2778;69.4319;1.014;1.3307;-14.0488;-56.255;11.4299
495;97.4162;4.4902;83.8885;5.2802;54.3602;1.3277;1.5792;-19.211;-60.3526;12.6112
496;79.7004;2.0338;100.442;2.1901;79.0996;0.8276;2.1244;-4.9566;-14.4407;5.8439
497;51.3296;3.2695;141.1606;3.2723;59.1216;0.9717;0.8327;-15.9819;-71.4343;17.5035
498;66.5739;1.6035;107.6211;2.7541;38.7569;1.3518;1.1562;-22.4847;-71.4908;17.5382
499;54.2389;3.6606;115.9789;5.7801;85.5634;0.9459;1.6585;-10.2816;-41.5564;8.5553
500;45.1096;2.6164;82.8566;7.1093;55.3981;1.4879;1.6576;-21.8013;-62.8669;13.4651
501;86.6712;4.6008;129.2534;4.2855;58.9638;0.9542;1.0712;-14.0406;-62.5805;13.362
502;104.3695;5.4802;178.5191;5.3973;44.313;0.8704;0.5482;-15.5762;-79.0069;23.8174
503;44.8258;4.422;82.0479;5.3583;72.2909;0.9922;1.7078;-11.2388;-42.6257;8.7147
504;80.1334;3.8662;74.4179;6.9307;31.4833;1.0533;1.098;-16.1666;-65.2504;14.3886
505;58.2884;3.617;104.4863;3.6212;79.082;0.921;1.5912;-9.7182;-42.4102;8.6821
506;61.2317;6.7554;124.4677;4.2702;69.9702;1.0829;0.8031;-18.7252;-75.2803;20.2268
507;59.3369;2.7825;97.7412;4.0888;59.0011;0.9706;1.4649;-11.8806;-49.6907;9.9385
508;54.4482;5.7959;76.851;4.7131;46.1981;1.289;0.9551;-22.2327;-75.302;20.2446
509;70.8734;5.9841;97.3219;8.3565;67.8035;1.1069;1.4292;-14.7277;-56.9615;11.6175
510;55.0429;3.7852;116.128;4.6462;74.362;1.0022;1.8844;-10.2732;-37.3231;7.9774
511;74.8682;3.1641;90.3248;3.3179;62.6043;0.9387;1.68;-10.2794;-40.342;8.3811
512;69.0957;4.0663;116.3943;2.8683;75.4727;1.1742;1.5089;-15.9977;-57.1656;11.6729
513;65.6989;1.9879;133.8002;6.479;73.9276;1.0063;1.6533;-11.7236;-45.2315;9.1293
514;53.6639;1.5444;106.1898;3.3111;69.0419;0.9135;2.3839;-5.083;-13.0091;5.7477
515;59.6181;2.1281;99.3037;5.5954;57.0029;0.8653;1.6399;-8.3614;-36.8309;7.9153
516;83.597;2.6082;123.0396;3.5805;78.1625;1.1501;1.7112;-14.6962;-50.4051;10.0817
517;79.0165;4.2579;80.7328;2.7;44.8635;0.91;1.1399;-12.6554;-58.2432;11.9741
